平等国民待遇,N1
裁员,N1
降薪,N1
产业结构调整,N1
收入差距,N1
地区差距,N1
自主创业,N1
乙肝歧视,N1
乙肝,N1
就业培训,N1
毁约,N1
假毕业证,N1
假学位证,N1
代考,N1
作弊,N1
考题泄漏,N1
舞弊,N1
枪手替考,N1
托业,N1
作弊器,N1
屏蔽,N1
干扰器,N1
窃听器,N1
内鬼,N1
办假证,N1
涂改,N1
考研作弊,N1
考试难,N1
答案外泄,N1
四六级作弊,N1
集体作弊,N1
交换试卷,N1
交换考位,N1
组织作弊,N1
窃取试卷,N1
偷改分数,N1
留级,N1
肄业,N1
罚款,N1
体罚,N1
耳光,N1
包庇,N1
同流合污,N1
开除学籍,N1
联系家长,N1
罚站,N1
退学,N1
撤销处分,N1
勒令退学,N1
政审不通过,N1
撤销团内职务,N1
留团察看,N1
开除团籍,N1
生活补助,N1
生活费紧张,N1
父母是农民,N1
生活矛盾,N1
争吵,N1
不讲卫生,N1
欺负同学,N1
生活困扰,N1
迷惘,N1
青春迷惘,N1
青春期困惑,N1
家长关注,N1
家长指责,N1
同学关系紧张,N1
嫉妒心重,N1
嫉妒同学,N1
一下子爆发,N2
一下子爆发的一连串,N2
一巴掌,N2
一再叮嘱,N2
一拳,N2
一般杀人罪,N2
一阵狂风,N2
一阵紧张,N2
一掌,N2
一团糟,N2
一掴,N2
一点点,N2
一蹶不振,N2
人事不省,N2
人为,N2
人为的,N2
入迷,N2
入迷的,N2
入迷的人,N2
刀刃,N2
刁难,N2
力尽,N2
匕首,N2
下地狱,N2
下垂,N2
下垂度,N2
下流,N2
下流的,N2
下降,N2
下陷,N2
下等,N2
下等的,N2
下跌,N2
下狱,N2
下层社会,N2
下暴雨,N2
上当,N2
上钩,N2
上瘾,N2
上瘾者,N2
久经世故,N2
久经世故的,N2
乞丐,N2
乞求,N2
乞讨,N2
乞得,N2
亡命,N2
亡命者,N2
口吃,N2
口角,N2
土匪,N2
士气低落,N2
大叫,N2
大叫大嚷着要求,N2
大失败,N2
大吃一惊,N2
大吃一惊的,N2
大批出没,N2
大灾难,N2
大洪水,N2
大恐慌,N2
大浪,N2
大破坏,N2
大屠杀,N2
大量杀戮,N2
大量喷出,N2
大伤,N2
大意,N2
大意的,N2
大话,N2
大祸,N2
大错,N2
大声,N2
大声的要求,N2
大声要求,N2
大声要求的,N2
大胆,N2
大胆的,N2
大嚷,N2
大变革,N2
大变动,N2
大惊小怪,N2
女巫,N2
子弹,N2
小人,N2
小心,N2
小卒,N2
小气,N2
小气的,N2
小偷,N2
小规模战斗,N2
小家伙,N2
小捣蛋,N2
小冲突,N2
小题大作,N2
工作过度,N2
工作过度的,N2
己见,N2
已过盛年,N2
已过盛年的,N2
干涉,N2
干扰,N2
干扰者,N2
不一致,N2
不上算的,N2
不大,N2
不大可能,N2
不大可能之事,N2
不小心,N2
不小心的,N2
不公平,N2
不公平的,N2
不公正,N2
不切实际,N2
不切实际的,N2
不友好,N2
不友好的,N2
不友善,N2
不友善地,N2
不友善的,N2
不及格,N2
不太,N2
不太可能的,N2
不引人注意,N2
不引人注意的,N2
不毛,N2
不毛的,N2
不充分,N2
不充分的,N2
不充足,N2
不充足的,N2
不出场,N2
不加,N2
不加思考,N2
不加思考的,N2
不可,N2
不可否认,N2
不可否认的,N2
不可抵抗,N2
不可抵抗的,N2
不可信,N2
不可信的,N2
不可信的事物,N2
不可信赖,N2
不可思议,N2
不可思议的,N2
不可能之事,N2
不可能的,N2
不可爱,N2
不可爱的,N2
不可预知,N2
不可预知的,N2
不可预测,N2
不可预测的,N2
不可靠,N2
不可靠的,N2
不可避免,N2
不可避免的,N2
不平,N2
不平均,N2
不平均的,N2
不平坦,N2
不平坦的,N2
不平常,N2
不平常的,N2
不平等,N2
不平等的,N2
不平整,N2
不平衡,N2
不平衡的,N2
不平静,N2
不平静的,N2
不必要,N2
不必要的,N2
不正,N2
不正的,N2
不正直,N2
不正直的,N2
不正常,N2
不正常的兴奋,N2
不正当,N2
不正当的,N2
不正确,N2
不正确的,N2
不生育,N2
不生育的,N2
不休,N2
不光明正大,N2
不光明正大的,N2
不吉利,N2
不吉利的,N2
不同意,N2
不名誉,N2
不名誉的,N2
不合,N2
不合宜,N2
不合宜的,N2
不合法,N2
不合法的,N2
不合时宜,N2
不合时宜的,N2
不合格,N2
不合格的,N2
不合情理之事,N2
不合理,N2
不合理的,N2
不合规定,N2
不合规定的,N2
不合规格之物,N2
不合意,N2
不合意的,N2
不合群,N2
不合群的动物,N2
不合标准,N2
不合标准的,N2
不合适,N2
不合适地代表,N2
不合适的,N2
不合逻辑,N2
不合逻辑的,N2
不在乎,N2
不在乎的,N2
不在意,N2
不在意的,N2
不好,N2
不如,N2
不存在,N2
不守,N2
不守规矩,N2
不守规矩的,N2
不安,N2
不安全,N2
不安全的,N2
不安定,N2
不安定的,N2
不安的,N2
不安的状态,N2
不安宁,N2
不安宁的,N2
不安稳,N2
不安稳的,N2
不成比例,N2
不成比例的,N2
不成功,N2
不成功的,N2
不成熟,N2
不成熟的,N2
不自在,N2
不自在的,N2
不自然,N2
不自然的,N2
不住,N2
不利,N2
不利的,N2
不告而别,N2
不均匀,N2
不均匀的,N2
不均等,N2
不妊,N2
不妊的,N2
不妥当,N2
不妥当的,N2
不孝,N2
不完全,N2
不完全的,N2
不完美,N2
不完美的,N2
不快,N2
不快乐,N2
不快乐的,N2
不牢固,N2
不牢固的,N2
不牢靠,N2
不牢靠的,N2
不良,N2
不良的,N2
不见,N2
不足,N2
不足之处,N2
不足取,N2
不足取的,N2
不足的,N2
不足额,N2
不两立,N2
不到,N2
不到案,N2
不协调,N2
不受感动,N2
不受感动的,N2
不受欢迎,N2
不受欢迎的,N2
不和,N2
不和的,N2
不和谐,N2
不周到,N2
不周到的,N2
不坦率,N2
不坦率的,N2
不定,N2
不定的,N2
不宜,N2
不宜的,N2
不幸,N2
不幸之事,N2
不幸事件,N2
不幸的,N2
不幸的人,N2
不忠,N2
不忠的,N2
不忠实,N2
不忠实的,N2
不易,N2
不易的,N2
不易了解,N2
不易了解的,N2
不易弯曲,N2
不易弯曲的,N2
不明,N2
不明了,N2
不明了的,N2
不明确,N2
不明确的,N2
不服从,N2
不服从的,N2
不注意,N2
不注意的,N2
不法,N2
不法行为,N2
不法的,N2
不直截了当,N2
不直截了当的,N2
不知,N2
不知不觉,N2
不知不觉的,N2
不知所措,N2
不知的,N2
不知恩,N2
不知羞耻,N2
不知羞耻的,N2
不知道,N2
不知道的,N2
不肯,N2
不肯定,N2
不肯定的,N2
不肯接受,N2
不肯越过障碍物,N2
不近,N2
不近人情,N2
不近人情的,N2
不长,N2
不长果实,N2
不长果实的,N2
不信,N2
不信任,N2
不信任的,N2
不信实,N2
不信实的,N2
不便,N2
不便之处,N2
不便的,N2
不厚道,N2
不厚道的,N2
不恰当,N2
不恰当地,N2
不流行,N2
不流行的,N2
不流动,N2
不流动的,N2
不活泼,N2
不活泼的,N2
不为,N2
不为人喜,N2
不为人喜的,N2
不省,N2
不省人事,N2
不省人事的,N2
不相宜,N2
不相信,N2
不相容,N2
不美,N2
不美的,N2
不耐,N2
不耐烦,N2
不耐烦的,N2
不负责任,N2
不负责任的,N2
不重要,N2
不重要之人,N2
不重要的,N2
不重视,N2
不值得,N2
不值得的,N2
不值钱,N2
不值钱的,N2
不值钱的东西,N2
不修边幅,N2
不准,N2
不容易的,N2
不屑,N2
不屑做,N2
不悦,N2
不悦之色,N2
不悦耳,N2
不悦耳的,N2
不留心,N2
不留心的,N2
不留神,N2
不留神的,N2
不真实,N2
不真实的,N2
不眠,N2
不眠的,N2
不纯,N2
不纯的,N2
不纯洁,N2
不纯洁的,N2
不能,N2
不能决定,N2
不能决定的,N2
不能征服,N2
不能征服的,N2
不能的,N2
不能肯定,N2
不能信赖,N2
不能信赖的,N2
不能容忍,N2
不能容忍的,N2
不能区别,N2
不能区别的,N2
不能胜任,N2
不能胜任的,N2
不能想像,N2
不能想像的,N2
不能解决,N2
不能解决的,N2
不能解决问题,N2
不能解决问题的,N2
不能解释,N2
不能解释的,N2
不能说明,N2
不能说明的,N2
不能辨别,N2
不能辨别的,N2
不能压制,N2
不能压制的,N2
不能矫正,N2
不能矫正的,N2
不能医治,N2
不能医治的,N2
不起作用,N2
不高,N2
不高兴,N2
不高兴的,N2
不健全,N2
不健全的,N2
不健康,N2
不健康的,N2
不参加,N2
不坚固,N2
不坚固的,N2
不够,N2
不够的,N2
不得人心,N2
不得人心的,N2
不得力,N2
不得力的,N2
不得已,N2
不得已的,N2
不得要领,N2
不得要领的,N2
不情愿,N2
不情愿的,N2
不清,N2
不清楚,N2
不清楚的,N2
不理会,N2
不祥,N2
不祥的,N2
不符,N2
不习惯,N2
不习惯的,N2
不庄重,N2
不庄重的,N2
不规则,N2
不规则的,N2
不规则的事物,N2
不许,N2
不胜任,N2
不胜任的,N2
不喜欢,N2
不尊重,N2
不寻常,N2
不寻常的,N2
不愉快,N2
不愉快的,N2
不愉快的事,N2
不景气,N2
不景气的,N2
不发达,N2
不结果,N2
不结果的,N2
不结果实,N2
不结果实的,N2
不舒服,N2
不舒服的,N2
不舒适,N2
不舒适的,N2
不雅观,N2
不雅观的,N2
不顺利,N2
不顺利的,N2
不顺当,N2
不顺当地,N2
不新鲜,N2
不新鲜的,N2
不会,N2
不会的,N2
不经意说出,N2
不经济,N2
不经济的,N2
不诚实,N2
不诚实的,N2
不道德,N2
不道德的,N2
不像,N2
不像真实,N2
不像真实的,N2
不宁,N2
不实在,N2
不实在的,N2
不对,N2
不对头,N2
不对头地,N2
不满,N2
不满足,N2
不满意,N2
不满意的,N2
不称心,N2
不称心地,N2
不端,N2
不管,N2
不管怎样,N2
不管怎样地,N2
不精密,N2
不精密的,N2
不精确,N2
不说话,N2
不说话的,N2
不逊,N2
不逊的,N2
不履行,N2
不乐,N2
不洁,N2
不洁的,N2
不洁净,N2
不洁净的,N2
不熟悉,N2
不熟悉的,N2
不确,N2
不确定,N2
不确定的,N2
不确的,N2
不确信,N2
不确实,N2
不确实的,N2
不调和,N2
不调和的,N2
不适,N2
不适任,N2
不适任的,N2
不适时,N2
不适时的,N2
不适当,N2
不适当的,N2
不适应环境,N2
不适应环境的,N2
不整齐,N2
不整齐的,N2
不亲切,N2
不亲切的,N2
不懂事,N2
不懂事的,N2
不检,N2
不讲道理,N2
不讲道理的,N2
不赚钱,N2
不赚钱的,N2
不断,N2
不断引起苦恼,N2
不断地找..的岔子,N2
不断唠叨,N2
不断骚扰,N2
不礼貌,N2
不谨慎,N2
不谨慎的,N2
不稳,N2
不稳固,N2
不稳固的,N2
不稳定,N2
不稳定的,N2
不识,N2
不识字,N2
不识字的,N2
不赞同,N2
不赞成,N2
不关,N2
不关心,N2
不关心的,N2
不关紧要之事,N2
不愿意,N2
不愿意的,N2
不严密,N2
不觉,N2
不顾,N2
不顾一切,N2
不顾一切地,N2
不顾後果,N2
不顾後果的,N2
不听话,N2
不听话的,N2
不体面,N2
不体面的,N2
中止,N2
中伤,N2
中伤性,N2
中伤性的,N2
中伤者,N2
中断,N2
互撞,N2
仇恨,N2
仇敌,N2
介意,N2
内疚,N2
内情,N2
公愤,N2
冗长,N2
冗长乏味,N2
冗长乏味的,N2
冗长的,N2
冗语,N2
冗馀,N2
凶兆,N2
分心,N2
分心的事物,N2
分歧,N2
分泌毒液,N2
分泌毒液的,N2
分割,N2
分裂,N2
分裂的,N2
分开,N2
分隔,N2
分离,N2
分离的,N2
切断,N2
勾引,N2
勾结,N2
化脓,N2
厄运,N2
反托拉斯,N2
反托拉斯的,N2
反作用,N2
反抗,N2
反抗的,N2
反冲,N2
反冲的,N2
反社会,N2
反叛,N2
反叛者,N2
反动,N2
反动分子,N2
反动主义,N2
反动主义的,N2
反动主义者,N2
反动的,N2
反动派,N2
反常,N2
反常的,N2
反常现象,N2
反复,N2
反复告诉,N2
反复无常,N2
反感,N2
反话,N2
反对,N2
反对..提案,N2
反对改革,N2
反对改革的,N2
反对的,N2
反对者,N2
反驳,N2
反驳的,N2
反冲,N2
反讽,N2
反覆,N2
反覆无常,N2
反覆无常的,N2
反垄断,N2
反垄断的,N2
反证,N2
太过,N2
太过自信,N2
太过自信的,N2
太迟,N2
太迟的,N2
少给,N2
巴掌,N2
巴结,N2
幻想,N2
引起不舒服,N2
引起死亡,N2
引起疼痛,N2
引起紧张,N2
引起紧张的,N2
引起嘲笑,N2
引起嘲笑的,N2
引起震惊,N2
引起震惊的事件,N2
引诱,N2
心甘情愿,N2
心地不好,N2
心地不好的,N2
心神不安,N2
心神不安的,N2
心神不定,N2
心情不稳,N2
心情不稳的,N2
心情浮动,N2
心情浮动的,N2
心眼坏,N2
心眼坏的,N2
心智衰弱,N2
心虚,N2
心虚的,N2
心慌,N2
支付利息,N2
支吾,N2
支配,N2
文盲,N2
木棍,N2
欠缺,N2
欠缺的,N2
欠钱,N2
止步,N2
歹徒,N2
毛病,N2
毛骨悚然,N2
毛骨悚然的,N2
水妖,N2
水性杨花,N2
水性杨花的女人,N2
水雷,N2
火灾,N2
犬儒,N2
犬儒主义,N2
世仇,N2
世代结仇,N2
世俗,N2
世俗的,N2
世故,N2
世界末日,N2
世界的末日,N2
乏味,N2
乏味的,N2
以..为赌注,N2
以牙还牙,N2
以呻吟声说出,N2
以为不可,N2
以喧闹声扰,N2
以诱饵吸引,N2
以饵引诱,N2
代罪羔羊,N2
代价,N2
令人不愉快,N2
令人不愉快的,N2
令人不满意,N2
令人不满意的,N2
令人失望,N2
令人失望的人,N2
令人沮丧,N2
令人沮丧的,N2
令人恐惧,N2
令人恐惧的,N2
令人讨厌,N2
令人讨厌的,N2
令人讨厌的人,N2
令人讨厌的事物,N2
令人窒息,N2
令人窒息的浓烟,N2
令人悲痛,N2
令人悲痛的,N2
令人无法忍受,N2
令人无法忍受的,N2
令人伤心,N2
令人伤心的,N2
令人烦恼,N2
令人烦恼的,N2
令人厌恶,N2
令人厌恶的,N2
令人愤慨,N2
令人愤慨的,N2
令人头痛之事,N2
令人怀疑,N2
令人怀疑的,N2
令退役,N2
充公,N2
充血,N2
充满危险,N2
充满危险的,N2
凹下,N2
凹痕,N2
凹陷,N2
出乎,N2
出乎意料,N2
出乎意料地,N2
出没,N2
出没於,N2
出轨,N2
出卖,N2
加油门快速前进,N2
加负荷於,N2
加负担於,N2
加重,N2
加重压於,N2
加害,N2
加深,N2
加罪,N2
加罪於,N2
加障碍於,N2
加剧,N2
功利,N2
功利主义,N2
功利主义的,N2
功利主义者,N2
功利的,N2
功利论者,N2
包围,N2
匆匆忙忙,N2
匆匆忙忙的,N2
匆忙,N2
匆忙地走,N2
匆忙地做,N2
匆忙咽下,N2
卡住,N2
去世,N2
去除,N2
可作两种解释,N2
可忍受,N2
可忍受的,N2
可怕,N2
可怕的,N2
可怕的人,N2
可怕的事,N2
可怕的事物,N2
可争论,N2
可争论的,N2
可容忍,N2
可容忍的,N2
可耻,N2
可耻的,N2
可耻的人,N2
可笑,N2
可笑的,N2
可惜,N2
可惜的,N2
可恶,N2
可恶的,N2
可悲,N2
可悲的,N2
可厌,N2
可厌恶,N2
可厌恶的,N2
可疑,N2
可疑分子,N2
可疑的,N2
可鄙,N2
可鄙的,N2
可怜,N2
可怜的,N2
可怜的人,N2
可憎,N2
可憎的,N2
可叹,N2
可叹的,N2
古怪,N2
古怪的,N2
古怪的人,N2
叫化子,N2
叫吠,N2
叫喊,N2
叫喊着说,N2
叫喊声,N2
叱责,N2
四处觅食,N2
四散,N2
囚犯,N2
外行,N2
外行的,N2
外来,N2
外来的,N2
外伤,N2
外伤用,N2
外伤用的,N2
外伤的,N2
失去,N2
失去..,N2
失去..的,N2
失去母兽,N2
失去母兽的小动物,N2
失去光泽,N2
失去法律保护,N2
失去知觉,N2
失去知觉的,N2
失去勇气,N2
失去能力,N2
失去感觉,N2
失去感觉的,N2
失事,N2
失明,N2
失效,N2
失眠,N2
失眠的,N2
失常,N2
失控,N2
失控地,N2
失措,N2
失败,N2
失败的,N2
失败者,N2
失望,N2
失策,N2
失业,N2
失业人数,N2
失业的,N2
失业者,N2
失业者的,N2
失察,N2
失误,N2
失调,N2
失调的,N2
失检,N2
失礼,N2
失礼的,N2
失宠,N2
奴役,N2
巨物,N2
巨澜,N2
巧取,N2
幼稚,N2
幼稚的,N2
打..的屁股,N2
打入,N2
打入地狱,N2
打入地狱的,N2
打仗,N2
打出,N2
打耳光,N2
打屁股,N2
打哈欠,N2
打架,N2
打倒,N2
打破,N2
打偏,N2
打着哈欠说,N2
打乱,N2
打碎,N2
打滚,N2
打赌,N2
打击,N2
打鼾,N2
打扰,N2
打断,N2
打颤,N2
打搅,N2
斥责,N2
未下定义,N2
未下定义的,N2
未上班者,N2
未中,N2
未加,N2
未加抑制,N2
未加抑制的,N2
未必,N2
未必的,N2
未成熟,N2
未成熟的,N2
未完全发展,N2
未完全发展的,N2
未完成,N2
未完成的,N2
未完成体,N2
未决定,N2
未决定的,N2
未见过的,N2
未受制止,N2
未受制止的,N2
未定,N2
未定的,N2
未知,N2
未知的,N2
未知的东西,N2
未知数,N2
未指明,N2
未指明的,N2
未得到,N2
未被,N2
未被通知,N2
未被通知的,N2
未被证明为正当,N2
未被证明为正当的,N2
未减轻,N2
未减轻的,N2
未发觉,N2
未发觉的,N2
未开化,N2
未开化的,N2
未经,N2
未经训练,N2
未经训练的,N2
未经通知,N2
未经通知的,N2
未经检查,N2
未经检查的,N2
未解决,N2
未解决的,N2
未详细说明,N2
未详细说明的,N2
未达到,N2
未确定,N2
未确定的,N2
未缓和,N2
未缓和的,N2
未击中,N2
未获,N2
未获情报,N2
未获情报的,N2
未触及,N2
未触及的,N2
末日,N2
末日审判,N2
正式放弃,N2
正式脱离或退出,N2
母夜叉,N2
犯了罪,N2
犯了罪的,N2
犯人,N2
犯杀人罪,N2
犯规,N2
犯罪,N2
犯罪的,N2
犯罪者,N2
犯过失,N2
犯过错,N2
犯错,N2
瓜分,N2
瓦解,N2
生活放荡,N2
生活放荡的人,N2
生活艰苦,N2
生活艰苦的,N2
生气,N2
生气的,N2
生病,N2
生病的,N2
生疏,N2
生疏的,N2
生硬,N2
生硬的,N2
生裂缝,N2
生锈,N2
生锈的,N2
用力,N2
用力按,N2
用力击,N2
用手掌打,N2
用皮带抽打,N2
用矛刺,N2
用尖锐,N2
用尖锐的声音说,N2
用沸水烫,N2
用拳猛击,N2
用臭气赶出,N2
用带捆住,N2
用欺骗致使,N2
用碎纸机撕毁,N2
用话刺痛,N2
用诡计取得,N2
用枪射击,N2
用尽,N2
用嘶哑,N2
用嘶哑的声音说,N2
用愤怒,N2
用愤怒的目光表示,N2
用树篱围,N2
用滥,N2
用滥的,N2
用旧,N2
申斥,N2
白日梦,N2
白吃,N2
白费,N2
白费的,N2
白痴,N2
白痴的,N2
白痴般,N2
白痴般的,N2
目中无人,N2
目中无人的,N2
目光短浅,N2
目光短浅的,N2
矛盾,N2
矛盾的,N2
丢失,N2
丢掉,N2
丢弃,N2
丢脸,N2
丢脸的,N2
丢脸的人,N2
丢脸的事,N2
丢丑,N2
丢丑的人,N2
交疲,N2
交恶运,N2
交恶运的,N2
交媾,N2
交战,N2
交战的,N2
交战国,N2
交战国的,N2
仿造,N2
仿造品,N2
仿制,N2
仿制品,N2
休止,N2
休克,N2
伏兵,N2
伏击,N2
任性,N2
任性的,N2
任性的举动,N2
任意,N2
任意的,N2
凶手,N2
凶狠,N2
凶狠的,N2
凶杀,N2
凶猛,N2
凶猛的,N2
凶恶,N2
凶恶的,N2
全无,N2
全无的,N2
共犯,N2
共谋,N2
刑事,N2
刑事被告,N2
劣马,N2
劣等,N2
劣等的,N2
劣势,N2
劣质,N2
劣质的,N2
劣学生,N2
危及,N2
危地,N2
危困,N2
危急,N2
危急的,N2
危害,N2
危害物,N2
危机,N2
危险,N2
危险之源,N2
危险物,N2
危险的,N2
危险期,N2
同性恋者,N2
同情,N2
同情的,N2
同谋,N2
吊儿郎当,N2
吊儿郎当的人,N2
向..挑战,N2
向..开枪,N2
名声臭,N2
吃同类,N2
吃同类的动物,N2
吃得过饱,N2
吃惊,N2
因循,N2
回绝,N2
回避,N2
地牢,N2
地雷,N2
地狱,N2
地震,N2
在..下挖掘,N2
在..上蔓生,N2
在..中加入脂肪,N2
在..埋地雷,N2
在..留下疤痕,N2
在..搜寻,N2
多刺,N2
多刺的,N2
多风暴,N2
多风暴的,N2
多阴雨,N2
多阴雨的,N2
多疑,N2
多疑的,N2
多馀,N2
多馀物,N2
多馀的,N2
妄求,N2
妄为,N2
妄动,N2
妄动的,N2
奸诈,N2
奸诈的,N2
好色,N2
好事,N2
好事的人,N2
好争论,N2
好争论的,N2
好挖苦人,N2
好挖苦人的,N2
好斗,N2
好斗的,N2
好责骂,N2
好责骂的人,N2
好唠叨,N2
好唠叨的人,N2
好战,N2
好战的,N2
好战者,N2
如死一般,N2
如死一般地,N2
如野兽般,N2
如野兽般的,N2
如兽,N2
如兽的,N2
存心,N2
存心的,N2
存有偏见,N2
存有偏见的,N2
存偏见,N2
守财奴,N2
尖叫,N2
尖叫着说,N2
尖叫声,N2
尖刻,N2
尖刻的,N2
尖着,N2
尖着声音讲,N2
尖啸,N2
尖锐,N2
尖锐的,N2
尖声,N2
尖声喊叫,N2
尖声发出,N2
忙乱,N2
成见,N2
成空,N2
成为空,N2
成为空的,N2
成为零,N2
成为障碍,N2
成问题,N2
成问题的,N2
成碎片,N2
成零,N2
成废物,N2
成废物的,N2
扣住,N2
扣押,N2
扣留,N2
托辞,N2
收买,N2
曲折,N2
曲折的,N2
曲解,N2
有..倾向,N2
有..倾向的,N2
有目的,N2
有矛盾情绪,N2
有矛盾情绪的,N2
有危险,N2
有危险的,N2
有成见,N2
有困难,N2
有困难的,N2
有毒,N2
有毒的,N2
有毒腺,N2
有毒腺的,N2
有害,N2
有害的,N2
有害的动物,N2
有害的植物,N2
有差别,N2
有差别地对待,N2
有差异,N2
有差异的,N2
有特权,N2
有特权的,N2
有病,N2
有病的,N2
有缺陷,N2
有缺陷的,N2
有缺点,N2
有缺点的,N2
有条件投降,N2
有恶意,N2
有恶意的,N2
有瑕疵,N2
有瑕疵的,N2
有罪,N2
有罪的,N2
有诡计,N2
有诡计的,N2
有点儿,N2
有顾忌,N2
有顾忌的,N2
有瘾,N2
有瘾的人,N2
次品,N2
次要,N2
次要的,N2
次级,N2
死亡,N2
死亡状态,N2
死的,N2
死者,N2
死气,N2
死气沈沈,N2
死气沈沈的,N2
死记,N2
死记硬背功课,N2
污名,N2
污的,N2
污物,N2
污垢,N2
污染,N2
污迹,N2
污渍,N2
污蔑,N2
污浊,N2
污浊的,N2
污点,N2
污秽,N2
污秽的,N2
灰心,N2
灰心的,N2
老生常谈,N2
老年,N2
老年的,N2
老马,N2
老处女,N2
自大,N2
自大的,N2
自任,N2
自任不凡,N2
自任不凡的,N2
自吹,N2
自吹自擂,N2
自吹自擂说,N2
自我,N2
自我中心,N2
自我中心的,N2
自我本位,N2
自我本位的,N2
自私,N2
自私的,N2
自卑,N2
自卑情绪,N2
自卑感,N2
自命,N2
自封,N2
自负,N2
自负的,N2
自负的地方,N2
自责,N2
自夸,N2
自夸的,N2
自夸说,N2
自称,N2
自扰,N2
色欲,N2
血腥,N2
血腥的,N2
行刺,N2
行为不良,N2
行为不良的人,N2
行为不端,N2
行为不检,N2
行为不检的,N2
行为不礼貌,N2
行贿,N2
行骗,N2
行窃,N2
作犯规动作,N2
作低沈声,N2
作弄,N2
作祟,N2
作呕,N2
作弊,N2
作废,N2
作战,N2
作惊人表演,N2
低水平,N2
低劣,N2
低沈,N2
低於他人者,N2
低级,N2
低级的,N2
低级庸俗,N2
低级庸俗的,N2
低落,N2
低声,N2
低声地,N2
低声含糊,N2
低声含糊地说,N2
布置地雷或水雷,N2
免职,N2
冷笑,N2
冷淡,N2
冷淡的,N2
冷落,N2
冷漠,N2
冷酷,N2
冷酷地,N2
冷酷的,N2
冷嘲,N2
冷嘲的,N2
冷嘲热讽,N2
判刑,N2
判决,N2
利己,N2
利己主义,N2
利己主义的,N2
删去,N2
删除,N2
劫掠,N2
吝惜,N2
吝啬,N2
吝啬的,N2
吝啬鬼,N2
吞吃,N2
否决,N2
否决权,N2
否定,N2
否定的,N2
否认,N2
呆子,N2
呆笨,N2
呆笨的,N2
呆滞,N2
呆滞的,N2
告密,N2
告密者,N2
告发,N2
告诉错误,N2
告诉错误的消息,N2
告诫,N2
吹牛,N2
吹牛皮,N2
吹捧,N2
吹嘘,N2
吹嘘说,N2
吸毒,N2
吸毒者,N2
吵吵闹闹,N2
吵吵闹闹的要求,N2
吵架,N2
吵闹,N2
吵闹的,N2
吵闹声,N2
吼叫,N2
吼叫着表达,N2
含有特定意味,N2
含沙射影,N2
含混,N2
含混的,N2
含泪,N2
含糊,N2
含糊地说,N2
含糊地说话,N2
含糊的,N2
含糊话,N2
困乏,N2
困局,N2
困惑,N2
困窘,N2
困境,N2
困穷,N2
困穷的,N2
困扰,N2
困难,N2
困难的,N2
坐立不安,N2
坐卧不安,N2
夹痛,N2
妒忌,N2
妨害,N2
妨害物,N2
妨碍,N2
妨碍者,N2
妓女,N2
完全丧失,N2
完全丧失的,N2
完全丧失者,N2
局促,N2
局促不安,N2
局限,N2
局限於狭小空间,N2
岔子,N2
巫术,N2
弄凹,N2
弄死,N2
弄污,N2
弄歪,N2
弄混,N2
弄跛,N2
弄乱,N2
弄碎,N2
弄皱,N2
弄复杂,N2
弄错,N2
弄糟,N2
弄翻,N2
弄坏,N2
弄髒,N2
形容枯槁,N2
形容枯槁的,N2
忘恩,N2
忘恩负义,N2
忘恩负义的,N2
忘记,N2
忌讳,N2
忌讳的,N2
忍住,N2
忍受,N2
快枯竭,N2
快枯竭的,N2
快活,N2
抗议,N2
抗辩,N2
抗辩的,N2
抖颤,N2
扭打,N2
扭曲,N2
扭歪,N2
扭斗,N2
扭伤,N2
把..分隔开,N2
把..孤注一掷,N2
把..烤焦,N2
把..强加於,N2
把..割下,N2
把..闷死,N2
把..烧焦,N2
把..吓出来,N2
把..吓跑,N2
把..归咎於,N2
把工作搞糟,N2
把关在栏内,N2
扼死,N2
扼制,N2
扼杀,N2
批判,N2
批评,N2
批评家,N2
批驳,N2
扯破,N2
扯破的洞,N2
扯碎,N2
折磨,N2
折断,N2
折旧,N2
投入深渊,N2
投降,N2
投诉,N2
投弹,N2
投弹於,N2
投机,N2
抓住,N2
抓取,N2
抓得之物,N2
抓伤,N2
抑止,N2
抑制,N2
抑制的,N2
攻占,N2
攻击,N2
攻击性,N2
攻击性的,N2
攻击者,N2
更恶劣,N2
更恶劣地,N2
更恶劣的事,N2
更坏,N2
更坏地,N2
更坏的事,N2
束手,N2
束手无策,N2
束缚,N2
束缚物,N2
步入歧途,N2
步入歧途的,N2
沈下,N2
沈下脸,N2
沈沈,N2
沈沈不乐,N2
沈沈不乐的,N2
沈没,N2
沈重,N2
沈重地走,N2
沈重的,N2
沈重的步伐,N2
沈重的责任,N2
沈重的脚步声,N2
沈重缓慢,N2
沈重缓慢地走,N2
沈迷,N2
沈寂,N2
沈寂的,N2
沈闷,N2
沈闷的,N2
沈溺,N2
冲打,N2
冲蚀,N2
没收,N2
没收物,N2
没有,N2
没有目标,N2
没有目标的,N2
没有考虑,N2
没有考虑的,N2
没有自信,N2
没有自信的,N2
没有防备,N2
没有防备的,N2
没有经验,N2
没有经验的,N2
没有观察到,N2
没有观察到的,N2
没到,N2
没受,N2
没受教育,N2
没受教育的,N2
没注意到,N2
没规矩,N2
没规矩的,N2
没觉察到,N2
没觉察到的,N2
汽车扣押场,N2
灼枯,N2
灼痛,N2
灼痛感,N2
灼伤,N2
灾害,N2
灾祸,N2
灾难,N2
